id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
ICT1	6.404561	7.469836	8.091509	8.136355	7.658214	7.633833	6.400324	7.943201	7.99399	7.542308	7.598932	8.177342	7.409981	6.187602	6.431019	6.194557	6.689811	6.426202	7.053752	7.014766	7.057272	6.855491	6.436453	7.12859	6.966355	7.016813	6.709395	7.128233	6.839609	6.905727	7.149272	6.961089	7.431322	7.160966	6.704452	6.876703	6.707985	6.311131	6.668997	6.617292	6.566675	6.618683	6.36838	6.45418	6.251642	6.267791	6.067685	6.60612	5.680173	6.581169	6.327363	5.553946	6.00468	7.009226	6.22589	6.139016	7.241364	6.776542	6.711719	6.917236	6.604246	6.697929	7.545386	7.359468	6.961674	7.466816	7.709409	7.377505	7.926298	7.576744	7.242098	7.3358	7.150538	7.323837	6.894925	6.9761	7.315008	7.241651	7.344095	6.576926	7.09163	8.13533	6.596731	7.657906	7.299304	7.411372	7.116514	7.595909	7.982067	7.428216	7.783025	7.935717	7.493093	7.060638	7.79347	7.236453	6.647767	6.673362	7.16484	7.312632	7.509047	7.828979	7.753856	7.660253	7.963383	7.813773	7.40012	6.807134	7.256077	7.433872	7.715952	7.66609	7.770134	6.690561	6.975545	6.757735	7.06964	7.461577	7.200447	7.800276	6.926389	7.205676	7.148259	7.339649	7.043931	6.96227	7.056852	8.33948	8.12908	7.33415	7.213427	7.386554	8.011903
PSMD14	7.123944	8.019582	8.743695	8.744511	8.295244	8.345652	7.357521	8.347955	8.149977	8.066593	8.201144	8.739163	7.987833	7.531662	7.379314	7.030895	7.412266	7.345996	7.749125	8.129592	7.970297	7.61954	7.408783	7.785494	7.54285	8.133268	7.783556	7.57028	7.889141	7.492493	7.867732	7.542852	8.266101	7.476849	7.448883	7.615339	7.598404	7.067044	7.62204	7.301368	7.337606	7.18764	7.376836	7.099325	7.413479	7.335697	7.283818	7.507396	6.968357	7.387588	7.255459	6.625371	6.789541	7.490999	7.094874	7.24666	8.034669	7.569362	6.914673	7.528556	7.33075	7.218491	7.948722	7.858091	8.410757	8.489652	8.97602	8.395765	8.702491	8.658988	8.407879	8.450223	7.642144	8.28358	8.273137	7.715407	7.292583	7.388479	8.006385	7.901412	8.042179	8.118239	7.617297	8.008482	8.073472	8.332226	7.118364	8.083421	8.491972	7.955179	7.458813	7.992793	7.705138	7.692523	8.079382	8.119967	8.10043	8.074288	8.515867	8.578422	8.680558	8.819852	8.851691	8.392508	8.105046	8.672453	8.777063	7.861758	8.515246	8.510258	8.698721	8.950866	7.889783	7.771403	7.911703	7.669627	7.901174	8.694574	8.24436	8.853982	7.557374	7.045487	6.912752	7.996372	7.511813	7.702086	7.390272	8.839742	7.935482	7.713012	8.818172	7.631174	8.794394
ACAT1	6.587167	7.699201	8.450633	8.49652	7.746742	8.069308	6.691865	7.866258	7.776787	7.985401	8.15356	8.560221	7.902467	6.879583	6.496687	6.591462	6.804609	6.691994	7.071534	7.176854	6.975166	6.576585	6.727912	7.165792	6.730674	7.225786	7.132546	7.025309	7.292307	6.71946	7.236836	6.53152	7.430851	7.275436	6.837307	6.845987	7.192049	6.329788	6.777599	6.566699	6.251565	6.514104	6.764345	6.225312	6.383634	6.572789	6.269602	6.400662	6.478174	6.762702	6.552485	6.15377	6.742933	6.689374	6.677161	6.589104	7.13511	6.870985	6.275143	6.322732	6.184961	6.504023	7.560228	7.243233	7.387978	7.904182	8.298292	7.915703	8.333328	7.787242	7.410957	7.651799	6.849196	7.822244	7.56645	6.782262	6.884449	6.883768	7.784292	7.236975	7.232476	8.175739	6.913565	7.672748	7.428238	7.009388	7.106436	6.626735	7.931127	7.264938	7.224747	7.995932	7.227144	7.451541	8.046808	7.566842	6.679766	7.426449	7.558908	7.695581	8.289879	8.230417	8.074598	7.702512	8.132998	8.292211	8.621931	7.124691	8.098463	8.069372	8.240537	8.392432	8.084616	7.125872	7.75801	7.375201	7.311912	8.161673	7.765591	8.290477	6.862311	6.761817	6.726254	7.93655	6.467588	6.9476	6.685167	8.82208	8.402081	7.253876	8.259681	6.741789	8.514298
COMMD10	6.592711	7.67376	8.761234	8.166498	7.781835	7.606257	7.182168	7.897933	8.440054	7.953204	8.032072	8.167506	7.630654	7.243184	6.842347	7.180089	6.996281	7.407643	6.737864	6.957151	7.089475	6.623003	6.673047	6.905154	6.82631	7.324135	7.114995	6.687327	6.84694	6.764773	7.218948	6.721283	7.27932	7.098082	6.623874	6.840882	6.821509	6.079987	6.964267	6.81307	6.655484	6.409883	6.644254	6.465343	5.948295	6.830866	6.474639	6.133605	6.240253	6.537763	6.560632	6.35966	6.506784	6.879538	6.718691	7.282652	7.454721	7.513121	6.400129	6.834376	6.977609	6.90966	7.471084	7.28432	7.657564	8.316042	8.683107	7.442374	8.053577	7.751862	7.708819	7.576716	7.16084	7.406432	7.965535	7.298682	6.606433	6.776495	7.195604	7.619821	7.687942	8.724492	7.189268	7.648931	7.754186	7.419445	7.093002	7.360692	7.64597	7.124129	7.129834	7.47651	7.219094	7.713131	8.145387	7.813357	7.545871	7.782797	7.555527	7.955765	8.053125	8.146143	7.931169	7.836008	7.713316	8.033092	8.557738	7.541439	8.503368	7.674069	8.071247	8.470995	7.119236	7.377824	7.808918	7.428296	7.523345	7.802304	7.775988	8.178584	6.905769	6.539467	6.789677	7.744291	7.223353	7.027037	7.069058	7.981563	6.609556	6.83757	8.323657	6.630932	8.279703
IGK	7.969055	7.408516	7.338634	7.259872	6.968467	7.585723	6.932385	7.092069	7.098738	7.454913	7.521932	8.434737	7.560557	7.081531	7.329713	7.707201	6.667795	8.611376	7.354646	8.183656	7.204297	7.506918	7.586893	7.740506	7.883678	7.061716	6.920945	7.256859	7.553463	8.062297	7.677552	7.212129	6.724883	7.699267	7.759969	7.268358	7.821278	7.560394	7.317533	7.256807	7.479575	7.854815	7.56368	7.374389	7.013466	7.20697	7.634133	7.778806	7.618428	7.392333	7.77965	7.51382	8.071816	6.944155	7.161458	6.867948	6.734786	7.259422	7.51911	7.208514	7.401117	6.418508	6.71354	6.945494	6.714479	6.404512	6.459709	7.142683	5.985953	7.04065	7.587327	8.612852	7.290595	7.187967	6.599868	7.739053	7.857172	7.242077	6.533273	8.067418	6.70352	6.19066	7.81124	6.536345	6.796948	6.281116	7.515496	6.324429	7.673985	6.460491	6.976538	6.406621	6.782807	7.121805	7.094971	6.574153	7.255455	6.824288	6.819001	6.261626	6.260161	5.798786	8.163559	6.227987	6.285721	6.125433	6.470385	7.509037	6.883759	7.669736	7.010242	6.70636	7.660675	7.437239	6.525123	7.585136	7.058384	6.205208	6.607055	6.082991	7.52532	6.999849	6.537482	6.809139	7.221017	7.467461	6.477787	6.334793	6.315817	6.21763	6.50333	6.260049	6.107929
TBPL1	8.019056	8.64876	8.882094	8.718316	8.384132	8.717345	7.98533	8.723621	8.942796	8.306418	8.503885	8.602657	7.951112	8.091449	8.033851	7.979917	8.207013	7.961903	7.971929	8.4891	8.118612	7.982124	7.730281	7.731949	8.075494	8.592859	8.311585	8.145171	8.480906	7.588165	8.205956	8.07186	8.248672	8.060776	7.734087	8.211222	8.173879	7.296007	8.317731	7.870267	8.136035	7.796883	7.770233	7.954029	7.653394	7.805355	7.723899	7.997735	8.153471	7.910741	7.847316	7.570081	7.691995	8.316179	7.71696	8.218697	9.416171	10.049934	7.598452	8.163968	8.210522	7.945032	8.367334	8.554906	9.206341	8.786783	9.265497	8.50129	9.169438	9.001851	9.650153	8.785827	8.832553	8.73564	9.900053	7.600057	7.754893	7.70999	8.376269	8.833582	8.768045	8.459126	8.05183	8.472617	8.367588	8.874477	8.029624	8.535313	8.619162	8.542961	7.315622	8.6024	8.264724	9.581778	8.605577	8.921443	9.670887	8.398693	9.026789	9.278944	8.632231	9.273315	9.166687	8.797083	8.74915	8.984425	9.117614	8.842105	10.236272	8.539827	8.837847	9.231849	7.845751	8.925052	8.698442	10.054296	9.351592	8.863188	8.529578	8.983275	7.655631	7.801696	8.881173	8.712302	8.155119	8.146515	7.975234	8.906672	7.859523	8.34915	8.823855	8.199464	9.338153
NR1D2	7.023648	8.049835	8.433043	8.24711	8.14304	8.209291	8.312566	8.682627	8.990174	7.998107	7.974078	7.869838	6.867224	8.322025	7.771381	8.113128	9.054344	9.006189	7.041943	7.291487	7.507421	7.416878	7.608201	7.275024	6.633957	7.618138	6.680531	5.772125	5.931227	5.705846	5.18598	7.694503	7.840625	6.229729	6.104036	5.854783	6.055723	5.495349	6.134848	6.035027	6.833447	7.290353	6.643387	5.71377	5.738823	8.425826	6.919866	6.48436	5.830934	8.045711	7.312165	6.951708	7.156326	8.192119	7.943135	8.589145	8.201308	7.443679	7.434725	7.519007	8.661774	7.666223	7.364784	8.610627	8.792671	8.664677	8.785406	7.872323	8.44018	8.112797	8.811501	8.537253	8.246952	7.632043	9.062455	8.209212	7.511633	7.853723	8.439735	7.702919	8.608602	8.455478	8.314992	7.83009	9.158392	7.994014	7.137114	8.273184	7.964755	7.901745	7.388312	8.458451	8.687698	7.833709	8.647746	8.141999	8.276166	7.485061	9.263551	8.937817	8.50323	7.629087	9.084047	8.606511	8.391425	8.97751	9.137312	8.02648	8.038851	8.144273	8.796431	8.111226	7.654277	7.771259	7.581694	6.254416	8.733816	8.49285	7.547214	8.042865	8.290718	7.807866	8.07754	8.72339	6.979759	8.589159	8.293065	9.169265	6.913379	6.684991	8.438033	6.19332	8.785046
SNX4	5.050374	5.734385	6.6694	6.439541	5.889104	6.162045	5.660547	5.73938	5.448105	5.915889	6.00638	6.570352	5.833299	5.37875	5.310798	5.281477	5.602438	5.491894	5.02135	5.406542	5.159663	4.92035	4.674061	4.883334	5.245401	5.664688	5.303537	5.052041	5.154265	5.086384	5.379542	5.258672	5.920345	5.199923	4.941274	5.050534	5.08857	4.682103	5.418176	4.979265	5.196629	5.180697	5.044668	5.215706	4.860053	5.19575	4.932646	5.373744	4.87589	5.211452	5.094033	5.031678	5.091324	5.137466	4.865628	5.536112	5.240417	5.564484	4.966497	4.873805	5.073245	4.848774	5.388926	5.087907	5.949097	6.565682	7.092592	5.630535	6.913586	6.603411	6.417214	6.341643	5.150773	5.804487	6.279104	4.97401	4.96725	4.896599	5.548144	5.786331	5.971539	6.099761	5.268048	6.065321	6.007543	5.587114	4.94273	5.142424	5.393114	5.451973	4.960611	5.81952	5.131461	5.865511	6.152495	6.000151	5.723524	5.950284	6.374307	6.325577	6.354614	7.335126	6.77152	6.094776	6.408701	6.959178	6.927872	5.592589	7.027407	6.130386	6.322312	6.96538	5.242252	5.808441	5.94292	6.056	5.788646	6.93255	6.121768	7.351962	5.044142	5.073179	5.051574	6.334137	4.890014	5.018098	5.200431	6.761194	5.518171	5.193051	7.266262	5.102779	7.38582
CD69	4.148961	4.636499	5.772784	5.529739	4.756021	4.962199	4.572536	4.816559	5.768612	4.966534	4.96866	5.23256	4.530505	4.531947	4.477152	4.198028	5.090935	4.449722	4.166881	4.485963	4.266336	3.950576	4.167519	4.176825	4.265575	4.965131	4.425457	4.160296	4.713289	3.800866	4.342305	4.22043	4.816049	4.184428	3.731664	3.958698	4.141718	3.914853	4.32724	3.995391	4.302506	4.224512	3.914191	4.216409	4.127646	4.267581	4.093051	4.242236	4.093746	4.409711	4.202425	3.962823	3.89547	4.353692	3.591755	4.671643	4.057765	4.224567	3.934166	4.230856	4.161039	4.032117	4.933786	3.871941	5.089078	6.542841	7.361732	5.357646	7.070762	6.100766	5.677945	5.852326	4.071296	4.725657	4.873694	3.825139	3.871855	3.766451	4.872268	5.172023	5.623504	5.2615	4.187208	4.978342	5.252561	5.021331	3.975363	3.954516	4.587946	4.469884	4.08396	4.999641	4.46117	4.611608	5.519493	5.282682	5.022425	4.94384	5.575157	6.458614	5.87353	7.517394	6.235813	5.949055	5.728059	6.916558	6.731363	4.746913	6.811309	5.733212	6.287052	7.202003	4.03408	5.006159	5.037776	4.75433	4.802508	6.181164	5.464045	6.772724	4.091207	4.161473	4.039225	5.574193	3.860843	4.126845	4.3112	6.41905	4.956493	3.810692	6.630353	3.736251	7.191516
USP12	6.32729	6.406928	6.495052	6.344395	6.052823	6.263374	6.386573	6.483965	7.130522	6.285819	6.193425	6.456697	6.077869	6.012083	6.316128	6.645623	6.236567	6.342396	6.609369	6.292255	6.408033	6.375519	6.377005	6.327657	6.429807	6.362553	6.442324	6.674478	6.689694	6.151752	6.572252	6.613588	6.178747	5.89553	6.604874	6.127773	6.570974	6.753655	7.288891	6.294341	6.392673	6.195662	6.255185	6.163941	6.375407	6.087735	6.375666	5.884745	7.232722	6.300363	6.357856	6.475914	6.333253	6.45193	6.709169	6.469484	7.152014	8.068549	5.939124	6.450761	6.82076	6.389464	6.21709	6.49934	7.087557	6.383382	6.625407	6.395124	6.960876	6.969714	8.14026	6.879372	6.51607	7.289105	8.226468	6.277589	6.681686	6.354209	6.451237	7.177525	6.747841	7.181559	6.300901	7.141199	6.392821	6.558425	6.762323	6.362412	7.000675	6.028463	6.301491	6.845821	6.351809	8.021546	6.492407	7.160615	7.616752	8.265762	6.855053	7.064291	7.203265	7.008812	6.742292	6.482924	6.593003	7.389712	7.445381	7.043025	8.694904	6.41879	6.584996	6.620744	6.559568	7.40599	7.492629	8.970004	7.65365	6.524483	7.363732	6.660456	6.206718	6.699687	7.527287	6.626599	6.999804	6.508157	6.71763	6.623882	7.117671	7.044589	6.846717	6.796274	7.306814
SNX3	10.014703	10.489048	10.72424	10.530485	10.211285	10.416688	10.368857	10.664851	11.176616	10.162442	10.4533	10.562211	9.91522	10.036374	9.946523	10.407328	10.026951	10.204631	10.333754	10.134681	10.228365	10.102116	10.114928	10.006277	10.184815	10.404675	10.339541	10.250159	10.807594	9.851621	10.108771	10.082406	10.253349	10.038902	10.251191	10.079371	10.331667	9.948273	10.823608	9.993503	10.190541	9.704382	9.912926	9.64012	10.016535	9.828277	10.018964	9.870472	10.936526	10.034493	10.049129	10.277691	9.892631	10.749194	10.165007	10.575594	11.761848	12.098673	10.004694	10.51303	10.869476	10.512802	10.499468	10.596438	11.002334	10.512938	10.866176	10.334006	11.17846	11.187178	12.156064	10.757863	10.641563	11.148887	12.605829	10.186258	10.262188	10.030489	10.487039	11.330573	10.615198	10.34197	9.90695	10.441753	10.625915	10.690663	10.469002	10.84476	10.937414	10.505417	9.698831	10.858581	10.049119	12.073002	10.544545	11.177795	12.315102	11.420191	11.0156	10.996899	10.888021	10.936884	11.098818	10.692919	10.372019	11.00086	11.557157	11.387341	12.622774	10.418276	10.587951	10.935377	10.237547	11.364328	11.140894	12.340308	11.651405	10.443517	10.743207	10.830372	9.929174	10.224239	11.012951	10.720863	10.815632	10.493581	10.263917	10.505693	10.21589	10.724543	11.134291	10.90904	10.984085
BCL6	11.580523	11.139866	11.088172	10.614914	11.063794	11.284288	11.314374	10.88174	10.594354	11.108555	11.159292	10.881726	11.324722	11.427957	11.458822	11.752315	11.076726	10.910358	10.979649	11.433184	10.367684	10.132421	10.439872	10.609027	11.49567	11.254039	11.6559	10.774156	10.571986	11.509382	11.004508	11.290083	11.241404	11.619627	10.453687	11.141598	11.251986	9.821464	10.873862	11.291811	11.124439	11.442043	11.786664	11.52189	11.226484	11.09558	10.918182	11.406864	11.351102	11.090269	10.787731	10.993917	12.26983	10.605419	10.775699	11.039517	10.332686	9.762472	10.919819	10.109556	10.172291	10.205156	9.499957	10.154575	11.315827	11.119687	10.481995	10.322251	10.916436	10.478857	10.436819	11.464871	10.544452	9.735862	10.498817	10.300191	10.279957	9.681232	9.854757	11.492643	11.432926	9.524256	10.772467	9.365196	11.29218	10.819135	10.86742	9.678729	8.644059	9.793518	8.1944	9.136741	9.864538	10.15121	10.077875	10.958782	9.43067	10.628198	10.814426	11.272789	10.13596	11.080423	10.083747	10.672546	10.560634	10.385343	10.519407	11.618129	10.238257	10.249807	10.634894	10.924305	9.677074	11.226638	11.62963	9.756703	10.9149	10.199031	11.393652	10.648521	10.312848	9.190289	9.32727	10.798948	10.651939	9.546749	9.694646	8.442792	8.204595	9.921712	10.52922	9.793657	9.560608
CAPZA1	10.412654	11.213912	11.699707	11.504107	10.959656	11.494002	10.492478	11.275331	11.598945	10.813518	11.108486	11.072195	10.544169	10.768719	10.392062	10.515788	10.97647	10.626747	9.992702	10.86251	9.678559	9.548773	9.56169	9.520917	10.204958	11.256521	10.885509	9.552071	10.182357	9.860198	10.361849	9.920488	10.687719	10.396441	9.270334	9.397305	10.368929	9.062474	9.973062	9.731525	9.954126	9.762962	9.970477	9.807121	9.616953	9.194349	9.124424	10.361948	10.003239	9.98404	9.637781	9.785967	9.961967	11.059253	9.648181	10.99611	10.248524	10.120577	9.43221	9.839275	10.543654	10.051131	11.009367	9.75805	11.368213	11.719999	11.914333	11.098928	11.940435	11.509211	11.105169	11.616028	9.942726	10.922214	11.462481	9.272227	9.564051	9.598694	11.223985	10.917663	11.131663	11.58291	9.413662	11.418871	11.613363	10.839777	10.489806	10.009428	11.17944	11.058664	9.672759	11.276341	10.72484	11.230683	11.217603	11.458546	10.828371	11.10051	11.33642	11.563588	11.460582	12.038754	11.771531	11.596617	12.051337	11.891787	11.956218	11.741651	11.637935	11.193481	11.324531	11.912917	10.416611	11.078956	11.119841	10.687902	10.933629	11.675056	11.255974	11.97539	10.119847	9.55851	10.389917	11.538549	9.739926	10.097362	10.320535	11.826589	11.321854	9.334727	12.046457	10.096066	12.183465
DNAJB14	7.664083	8.490122	8.899985	9.00883	8.603749	8.669473	8.63178	8.705781	9.005441	8.653418	8.293487	7.95658	7.828378	8.144816	8.076531	8.295087	8.678468	8.644146	7.034652	7.497191	6.332019	6.381609	6.806649	6.367894	6.965856	7.502528	7.251378	6.714009	6.295505	5.752515	7.380003	7.379263	8.385452	6.481342	6.446564	6.247528	7.082417	5.569596	7.657879	7.409835	7.085352	7.263255	7.74478	7.037381	6.781034	8.07347	7.330988	8.034629	7.478597	8.223255	7.140877	7.021544	7.658714	7.89704	7.545747	8.583146	8.533037	8.01806	6.874919	6.747635	8.527954	7.105559	7.897342	7.532003	9.238247	9.204081	9.632719	8.219625	9.382789	8.889287	8.860578	8.802484	7.530001	8.442609	9.522233	6.952967	5.95603	7.149199	8.901812	8.329341	8.6504	9.176909	8.164691	9.358945	8.910468	8.497628	8.172822	6.871207	8.451796	7.869851	6.272869	8.993477	8.240015	8.426271	9.38765	9.06741	8.906174	8.700285	9.181689	9.017672	9.428933	10.094011	9.662022	9.171049	9.317687	9.587969	9.605208	8.783306	9.072821	9.080536	8.663829	10.020388	7.705733	8.33637	8.989764	8.079018	8.757088	8.727043	8.078354	9.190752	7.560581	7.338072	7.791354	9.014849	6.942436	7.683252	7.670004	9.238862	7.806669	6.489278	9.610228	5.956981	9.763456
PMAIP1	5.592644	6.802255	7.223752	6.576473	6.715194	6.344449	5.723716	6.117484	6.487398	6.27263	6.132803	6.474093	6.225505	6.400539	5.705998	6.018695	6.451948	6.297903	5.090987	5.825715	5.021224	4.724393	4.672977	5.261868	5.098511	6.151046	5.081277	5.005977	4.795053	5.042503	5.04493	5.127973	5.497792	5.113876	5.03217	5.032207	5.422496	4.495844	5.448017	5.187244	5.257136	5.075014	5.167605	5.61748	4.885109	5.478483	5.199498	5.146102	5.361167	5.31951	5.340304	5.275295	5.617178	5.398104	5.029114	6.203808	5.612582	5.233342	4.903887	5.039396	5.62781	5.434843	5.743868	5.481211	6.484573	7.697655	7.338501	6.361948	7.333969	7.48975	6.655982	7.002108	5.313488	6.191668	6.640745	5.769378	5.258545	5.231084	5.884334	5.956402	6.678224	6.471411	5.299714	6.413796	6.10388	5.604302	5.164272	5.568107	6.247016	5.535767	5.066345	6.211755	5.638589	6.134744	6.332064	7.160326	5.669278	5.777553	6.553494	6.593248	6.462226	7.46734	7.745596	6.948884	7.041013	7.142956	7.077013	6.129364	7.239358	6.655834	6.446572	7.153896	5.686253	6.18832	6.239274	5.370105	6.445147	6.818479	6.137422	7.137577	5.407349	5.111313	5.676385	6.820115	5.533806	5.387532	5.769387	6.526174	6.097697	4.984346	7.602397	4.473011	6.757453
C12orf29	5.428813	6.054066	7.145536	7.005128	6.343261	6.610202	6.067624	6.56687	7.183793	5.993859	6.106121	6.734055	5.724415	5.451022	5.792914	5.691846	6.004917	5.691002	4.834434	5.237399	4.737203	4.85264	4.67671	4.819697	4.917133	5.799712	5.670955	4.800769	5.448657	4.648567	5.431232	5.048683	6.066367	4.612403	4.358621	4.274086	5.102515	4.466439	5.426665	4.892976	5.092037	5.195142	4.875759	4.643901	4.684382	5.034042	4.933955	5.38472	5.067021	5.580897	5.221859	4.938926	5.016982	5.61323	4.901086	6.318808	5.811868	6.012165	4.65469	4.791037	5.956268	5.329316	5.418171	5.268656	6.555902	6.697223	7.86708	6.160411	7.402387	7.050409	6.621632	6.82716	4.99597	5.903838	6.641628	4.73825	4.150171	4.644034	6.473257	6.288473	6.613002	6.43273	5.546561	6.95634	6.566361	6.724978	4.891622	5.066158	4.967969	5.860091	5.051152	6.533647	5.594968	5.828508	6.627413	6.348478	6.298466	6.825406	6.902726	6.801177	7.151778	8.381435	7.414184	6.595802	6.574193	7.525464	7.245168	5.704884	7.519864	6.800649	6.716922	8.169219	5.430712	5.983255	5.981319	6.079743	6.157355	7.099918	6.212085	7.753619	5.278	5.145546	4.918915	6.997127	5.363907	5.46009	5.540585	7.419495	6.399741	4.551886	7.701979	4.903827	8.164142
S100A12	9.322924	11.593601	12.271551	11.310431	10.800114	11.476201	8.948094	11.714079	12.420908	11.832868	12.108727	11.229956	12.501544	10.518421	8.892953	9.601999	9.01717	9.559595	10.399651	12.380204	9.455499	8.795383	9.976088	10.300298	10.822162	10.974259	10.152512	8.489185	8.942108	11.508177	9.827244	10.149888	11.447334	12.368406	10.280898	10.515084	10.202169	10.198049	9.380577	9.699703	9.543953	8.751658	11.109566	9.673837	9.445188	10.011402	8.149567	9.910703	10.089369	8.536505	8.317877	9.530516	11.017527	11.806985	9.398296	10.103986	11.212316	9.489593	10.055521	10.904979	10.237451	10.218369	11.593887	9.675068	12.173328	11.980572	11.678295	11.049079	12.004203	11.649497	10.718217	11.029768	10.321984	10.262013	10.634213	9.606405	12.201696	10.641405	11.425642	11.355541	10.612751	12.217919	8.386214	12.073061	12.289102	10.088326	11.688437	11.667275	11.319801	11.880495	11.18613	11.921318	11.459259	11.765627	11.760343	11.964195	10.71291	11.421046	8.909497	10.341409	11.211538	12.264812	10.819046	11.872647	12.73869	11.284404	12.040528	12.612101	12.308733	11.228967	11.465056	10.942793	11.846253	11.41128	11.691638	12.097878	11.610294	10.782522	12.351314	12.006675	9.254581	10.773885	12.161239	11.755961	10.741039	10.143763	10.644553	12.605894	12.758442	12.10074	11.5	12.000947	12.917515
NUP37	6.391009	7.840499	8.647117	8.516708	8.263397	8.22149	6.779947	8.273071	8.255622	7.992205	8.316935	8.601676	7.856427	6.598979	6.414961	6.524661	6.618824	6.652013	7.240418	7.795774	7.705635	7.499037	7.293193	7.489286	7.532331	7.30721	7.184504	7.107429	7.396991	7.39148	7.746025	7.085128	7.775446	7.549277	7.129442	6.977727	7.157385	6.517924	7.035563	6.927321	6.871995	6.898934	6.598841	6.714007	6.535271	6.701343	6.608868	6.76764	6.610157	7.109327	6.658761	6.062328	6.347212	6.835046	6.518756	6.761311	7.961256	7.414661	6.539047	6.872359	6.529223	6.203668	7.856053	7.566725	7.67947	8.07357	8.495928	7.940047	8.198953	8.036797	7.927795	7.930581	7.451829	7.789803	7.859327	7.378136	7.266701	7.214143	7.886114	7.386066	7.74584	7.880021	7.185454	7.761308	7.70085	7.917356	7.397476	7.283467	8.741313	7.630185	7.145201	7.974399	7.473582	7.549975	8.037102	7.801603	7.046483	7.584812	8.018802	8.149308	8.090524	8.43603	8.436558	7.77445	7.856272	8.338369	8.21453	7.616147	8.047758	8.195997	8.184432	8.398462	8.001735	7.427342	7.8283	7.604968	7.824552	7.896821	7.712047	8.561375	6.62056	6.569617	7.285191	7.988012	7.104503	7.120562	6.884749	8.357507	7.622963	8.088616	8.619453	7.032282	8.545768
SUZ12	8.804469	9.367266	9.924151	9.758561	9.109359	9.779626	9.699134	9.44838	9.739382	9.212705	9.135017	9.355272	8.779979	9.706299	9.645644	9.463821	9.916968	9.621284	9.001627	9.527961	8.356868	8.430852	8.026737	8.419584	8.671839	9.895519	9.535516	8.51623	9.052383	8.086482	8.931522	8.648798	9.868069	8.771576	7.762853	7.957028	8.976674	7.623758	8.790725	8.239194	8.681864	8.472941	8.41931	8.653323	8.328875	8.372958	8.260593	9.198472	8.241834	8.90715	8.699882	8.171066	8.619598	9.631043	8.129705	9.757944	9.033341	9.077322	7.651784	8.410292	9.206401	8.817561	9.509873	8.36301	9.865528	9.926774	10.40969	9.443683	10.243806	10.153074	9.799025	10.206092	8.537357	9.66707	10.012536	7.93167	7.447507	7.75777	9.905274	9.310215	9.828476	10.383896	8.754668	10.437008	10.194925	9.686595	9.051531	8.362686	10.204242	9.873475	8.775114	10.512022	9.561386	9.335811	10.101459	9.841114	9.608253	9.451466	10.238839	10.368107	9.839682	10.780565	10.408185	10.011475	10.502759	10.414357	10.407943	9.45976	10.145567	9.677668	9.858075	10.82612	9.266072	9.456962	9.523456	9.084827	9.552795	10.42496	9.801018	10.75919	8.918018	8.587891	9.360452	10.178123	8.47168	9.015643	8.992016	10.629516	10.048982	7.482705	10.867753	8.857615	11.217422
